scraping_time,website_id,main_website_url,product_link,product_title,old_price,new_price,price,brand,product_code,images
2020-12-17 00:02:50.082218,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/casual/s-oliver-5-25227-25-001_p-2673401.aspx?Org=2673402,S. Oliver 5-25227-25-001,69.9,62.91,62.91,S. Oliver,S. Oliver 5-25227-25-001,https://www.myshoe.gr/Images/Products/Normal/2670000/2673401.jpg
2020-12-17 00:03:49.379190,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/casual/s-oliver-5-25257-25-609_p-2673415.aspx?Org=2673416,S. Oliver 5-25257-25-609,69.9,61.9,61.9,S. Oliver,S. Oliver 5-25257-25-609,https://www.myshoe.gr/Images/Products/Normal/2670000/2673415.jpg
2020-12-17 00:03:49.432197,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/goves/office/tamaris-1-22420-25-028_p-2674919.aspx?Org=2674918,Tamaris 1-22420-25-028,49.95,44.96,44.96,Tamaris,Tamaris 1-22420-25-028,https://www.myshoe.gr/Images/Products/Normal/2670000/2674919.jpg
2020-12-17 00:03:50.307151,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/army/marco-tozzi-2-25286-35-006_p-2673666.aspx?Org=2673665,Marco Tozzi 2-25286-35-006,79.9,67.92,67.92,Marco Tozzi,Marco Tozzi 2-25286-35-006,https://www.myshoe.gr/Images/Products/Normal/2670000/2673668.jpg
2020-12-17 00:03:50.946150,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/casual/ragazza-scarpe-rag0618_p-2674341.aspx?Org=2674340,Ragazza Scarpe RAG0618,84.9,73.9,73.9,Ragazza Scarpe,Ragazza Scarpe RAG0618,https://www.myshoe.gr/Images/Products/Normal/2670000/2674341.jpg
2020-12-17 00:03:53.005567,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/sneakers/chunky/tamaris-1-23733-25-001_p-2673512.aspx?Org=2673509,Tamaris 1-23733-25-001,79.9,71.91,71.91,Tamaris,Tamaris 1-23733-25-001,https://www.myshoe.gr/Images/Products/Normal/2670000/2673512.jpg
2020-12-17 00:04:11.064721,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/casual/ragazza-scarpe-rag0610_p-2674412.aspx?Org=2674410,Ragazza Scarpe RAG0610,84.9,73.9,73.9,Ragazza Scarpe,Ragazza Scarpe RAG0610,https://www.myshoe.gr/Images/Products/Normal/2670000/2674412.jpg
2020-12-17 00:04:22.478941,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/casual/camper-k400528-001_p-2674490.aspx?Org=2674491,Camper K400528-001,199.0,165.9,165.9,Camper,Camper K400528-001,https://www.myshoe.gr/Images/Products/Normal/2670000/2674490.jpg
2020-12-17 00:04:22.527941,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/casual/s-oliver-5-25119-25-001_p-2673352.aspx?Org=2673353,S. Oliver 5-25119-25-001,89.9,80.91,80.91,S. Oliver,S. Oliver 5-25119-25-001,https://www.myshoe.gr/Images/Products/Normal/2670000/2673352.jpg
2020-12-17 00:04:22.713941,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/casual/jana-8-25309-25-001_p-2674711.aspx?Org=2674712,Jana 8-25309-25-001,79.9,68.9,68.9,Jana,Jana 8-25309-25-001,https://www.myshoe.gr/Images/Products/Normal/2670000/2674711.jpg
