scraping_time,website_id,main_website_url,product_link,product_title,old_price,new_price,price,brand,product_code,images
2020-12-16 23:21:32.371163,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/birkenstock-pantofles-bir-amsterdam-559121-anthraci-6124.html,BIRKENSTOCK Παντόφλες,65.0,59.0,59.0,BIRKENSTOCK,BIR/AMSTERDAM 559121 ANTHRACI,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/5/5/559121a_1.jpg
2020-12-16 23:21:32.816160,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-7982-50-blue-5994.html,GABOR Τσάντες,85.0,69.0,69.0,GABOR,GAB/7982 50-BLUE,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-7982-50a_1.jpg
2020-12-16 23:21:34.975370,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8535-48-wine-5962.html,GABOR Τσάντες,90.0,69.0,69.0,GABOR,GAB/8535 48-WINE,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8535-48a_1.jpg
2020-12-16 23:21:35.042369,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8441-166-printed-bro-5974.html,GABOR Τσάντες,99.0,89.0,89.0,GABOR,GAB/8441 166-PRINTED BRO,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8441-166a_1.jpg
2020-12-16 23:21:35.274375,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8525-60-black-5971.html,GABOR Τσάντες,120.0,99.0,99.0,GABOR,GAB/8525 60-BLACK,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8525-60a_1.jpg
2020-12-16 23:21:35.321379,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-7982-60-black-5966.html,GABOR Τσάντες,85.0,69.0,69.0,GABOR,GAB/7982 60-BLACK,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-7982-60a_1.jpg
2020-12-16 23:21:35.531367,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-7981-50-blue-5965.html,GABOR Τσάντες,90.0,69.0,69.0,GABOR,GAB/7981 50-BLUE,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-7981-50a_1.jpg
2020-12-16 23:21:35.615385,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8517-40-red-5985.html,GABOR Τσάντες,90.0,69.0,69.0,GABOR,GAB/8517 40-RED,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8517-40a_1.jpg
2020-12-16 23:21:35.793368,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8520-48-wine-5980.html,GABOR Τσάντες,120.0,99.0,99.0,GABOR,GAB/8520 48-WINE,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8520-48a_1.jpg
2020-12-16 23:21:36.037382,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8517-60-black-5986.html,GABOR Τσάντες,90.0,69.0,69.0,GABOR,GAB/8517 60-BLACK,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8517-60a_1.jpg
2020-12-16 23:21:36.739759,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8512-48-wine-5989.html,GABOR Τσάντες,99.0,89.0,89.0,GABOR,GAB/8512 48-WINE,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8512-48a_1.jpg
2020-12-16 23:21:36.954240,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8510-177-snake-brown-5993.html,GABOR Τσάντες,99.0,89.0,89.0,GABOR,GAB/8510 177-SNAKE BROWN,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8510-177a_1.jpg
2020-12-16 23:21:37.881205,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8513-70-grey-5988.html,GABOR Τσάντες,99.0,89.0,89.0,GABOR,GAB/8513 70-GREY,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8513-70a_1.jpg
2020-12-16 23:21:37.979205,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8513-48-wine-5987.html,GABOR Τσάντες,99.0,89.0,89.0,GABOR,GAB/8513 48-WINE,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8513-48a_1.jpg
2020-12-16 23:21:38.067202,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-tsantes-gab-8518-60-black-5984.html,GABOR Τσάντες,90.0,69.0,69.0,GABOR,GAB/8518 60-BLACK,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-8518-60a_1.jpg
2020-12-16 23:21:38.424201,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/birkenstock-pedila-bir-arizona-sheep-752663-black-6089.html,BIRKENSTOCK Πέδιλα,150.0,130.0,130.0,BIRKENSTOCK,BIR/ARIZONA SHEEP 752663 BLACK,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/7/5/752663a_1.jpg
2020-12-16 23:21:38.931201,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-mpalarines-gab-56400-38-red-dark-6100.html,GABOR Μπαλαρίνες,95.0,59.0,59.0,GABOR,GAB/56400 38-RED DARK,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-56400-38b_1.jpg
2020-12-16 23:21:39.396078,250,https://www.sakellaris.gr/,https://www.sakellaris.gr/gabor-mpotakia-me-takouni-gab-35800-32-sattel-natur-6099.html,GABOR μποτάκια με τακούνι,170.0,99.0,99.0,GABOR,GAB/35800 32-SATTEL/NATUR,https://www.sakellaris.gr/media/catalog/product/cache/de962959239710d6bb4bc93120f08e60/G/A/GAB-35800-32b_1.jpg
